id,text,category,mood,weight,source_type,nsfw_level,created_at
18727,все можно вылечить. главное заниматься с любимым человеком,telegram_chat,natural,1,telegram_chat_corpus,0,
18728,"я тоже ей признаюсь в том, что отношения с девушками, меня не интересуют",telegram_chat,natural,1,telegram_chat_corpus,0,
18729,"какие компоненты ноутбука износятся в первую очередь? винт, батарея. что еще?",telegram_chat,natural,1,telegram_chat_corpus,0,
18730,пожара. очень страшно,telegram_chat,natural,1,telegram_chat_corpus,0,
18731,"упражнения на косые мышци, только сразу не гони, вещь нешуточная",telegram_chat,natural,1,telegram_chat_corpus,0,
18732,лежу мечтаю,telegram_chat,natural,1,telegram_chat_corpus,0,
18733,что вы пьете всегда только охлажденным?,telegram_chat,natural,1,telegram_chat_corpus,0,
18734,а разврат это разве плохо?,telegram_chat,natural,1,telegram_chat_corpus,0,
18735,где можно покрасить кожаное пальто?,telegram_chat,natural,1,telegram_chat_corpus,0,
18736,"почему вы считаете, что атеизм не религия?",telegram_chat,natural,1,telegram_chat_corpus,0,
18737,"если не везет в любви, чем еще можно заняться?",telegram_chat,natural,1,telegram_chat_corpus,0,
18738,это шо такое? сюжет пятой матрицы?,telegram_chat,natural,1,telegram_chat_corpus,0,
18739,нет у украины войск готовых воевать ротив народа. правый секель храбрый только с безоружными.,telegram_chat,natural,1,telegram_chat_corpus,0,
18740,все в тебя просто,telegram_chat,natural,1,telegram_chat_corpus,0,
18741,сам посуди,telegram_chat,natural,1,telegram_chat_corpus,0,
18742,"целую его, а он сразу падает. что за болезнь?",telegram_chat,natural,1,telegram_chat_corpus,0,
18743,вам нравится такая фишка как скайп? устраивает вообще?,telegram_chat,natural,1,telegram_chat_corpus,0,
18744,я получил согласие в лс,telegram_chat,natural,1,telegram_chat_corpus,0,
18745,"к хозяину, на его добрую волю, за белой частью в трудовую инспекцию и в суд",telegram_chat,natural,1,telegram_chat_corpus,0,
18746,новый год. обожаю всю эту праздничную подготовительную суетуподарки под елкойзапах мандарин,telegram_chat,natural,1,telegram_chat_corpus,0,
18747,зато стабильно !,telegram_chat,natural,1,telegram_chat_corpus,0,
18748,"шма, погода теткино",telegram_chat,natural,1,telegram_chat_corpus,0,
18749,"уже переименовываю в контактах, ахах",telegram_chat,natural,1,telegram_chat_corpus,0,
18750,в запое нг-выходные пролетят незаметно?,telegram_chat,natural,1,telegram_chat_corpus,0,
18751,как к единственной реальной альтернативе нынешней власти. положительно.,telegram_chat,natural,1,telegram_chat_corpus,0,
18752,обдуманность на автоматизме.,telegram_chat,natural,1,telegram_chat_corpus,0,
18753,как изменит пороль?,telegram_chat,natural,1,telegram_chat_corpus,0,
18754,"однозначно первые, если денег не жалко.",telegram_chat,natural,1,telegram_chat_corpus,0,
18755,а сам откуда?,telegram_chat,natural,1,telegram_chat_corpus,0,
18756,"да не, хрень какая то.",telegram_chat,natural,1,telegram_chat_corpus,0,
18757,"оке если еще где видели, скиньте в админку, пусть след будет",telegram_chat,natural,1,telegram_chat_corpus,0,
18758,как умножить дробь на число?,telegram_chat,natural,1,telegram_chat_corpus,0,
18759,"к сожалению о хорошем, плохое, ой как долго помнится",telegram_chat,natural,1,telegram_chat_corpus,0,
18760,"если сварить русалку, какой бульон получится рыбный или мясной?",telegram_chat,natural,1,telegram_chat_corpus,0,
18761,нет снега нету. зато холодно. и водка охлаждаецца.,telegram_chat,natural,1,telegram_chat_corpus,0,
18762,услышишь. о волька ибн алеша. только помнишь? лаз. два. тли,telegram_chat,natural,1,telegram_chat_corpus,0,
18763,а что тебя интересует больше всего,telegram_chat,natural,1,telegram_chat_corpus,0,
18764,я ей не нравлюсь,telegram_chat,natural,1,telegram_chat_corpus,0,
18765,а что для вас самое важное в общении?,telegram_chat,natural,1,telegram_chat_corpus,0,
18766,абсолютно так,telegram_chat,natural,1,telegram_chat_corpus,0,
18767,по личному приглашению,telegram_chat,natural,1,telegram_chat_corpus,0,
18768,тогда все должно быть по контракту,telegram_chat,natural,1,telegram_chat_corpus,0,
18769,включаю с дивана пультом ее любимый канал,telegram_chat,natural,1,telegram_chat_corpus,0,
18770,что никогда нельзя делать во время судебного заседания?,telegram_chat,natural,1,telegram_chat_corpus,0,
